t # 0
e 128 2 11635
e 128 257 11636
e 128 8 11637
e 129 119 11638
e 129 249 11639
e 129 278 11640
e 129 279 11641
e 130 119 3503
e 130 249 11642
e 130 280 7772
e 130 8 4538
e 130 146 11643
e 130 281 11644
e 278 146 11645
e 279 175 820
e 197 166 11646
e 197 2 11647
e 197 282 11648
e 197 87 11649
e 282 283 11650
e 284 197 11651
e 26 22 11652
e 26 197 11653
e 222 2 11654
e 222 213 11655
e 223 3 11656
e 224 285 11657
e 286 2 11658
e 286 287 11659
e 286 80 11660
e 3 146 11661
e 3 136 11662
e 288 92 11663
e 288 191 11664
e 285 213 3258
e 285 107 11665
e 289 281 11666
e 289 290 11667
e 289 291 11668
e 289 280 11669
e 290 281 11670
e 291 287 11671
e 291 92 7035
e 291 27 11672
e 287 292 138
e 293 286 11673
e 293 97 11674
e 294 286 11675
e 294 97 11676
e 295 294 11677
e 296 286 11678
e 296 297 11679
e 296 298 11680
e 296 299 11681
e 297 300 11682
e 297 281 11683
e 237 97 11684
e 237 301 11685
e 198 22 10507
e 198 131 11686
e 198 302 5267
e 198 303 11687
e 131 304 11688
e 131 2 11689
e 304 305 11690
e 304 24 11691
e 303 115 11692
e 306 97 11693
e 306 227 11694
e 306 307 11695
e 307 213 851
e 308 8 8229
e 308 2 11696
e 199 8 10069
e 199 309 11697
e 199 92 11698
e 200 8 56
e 200 310 11699
e 200 209 11700
e 200 311 11701
e 200 312 11702
e 132 8 11703
e 132 313 11704
e 133 8 11705
e 133 313 11706
e 313 24 11707
e 310 314 11708
e 315 8 11709
e 314 8 10743
e 314 2 10741
e 316 2 11710
e 317 316 11711
e 317 92 11712
e 317 167 11713
e 318 317 11714
e 134 80 11715
e 134 100 11716
e 134 2 11717
e 319 80 11718
e 320 2 377
e 320 321 11719
e 321 322 11720
e 322 323 9341
e 179 80 11721
e 324 273 11722
e 138 325 11723
e 325 166 11724
e 325 8 4981
e 326 175 11725
e 326 327 11726
e 327 328 11727
e 329 326 11728
e 329 92 11729
e 135 2 11730
e 136 2 11731
e 136 252 11732
e 330 2 4963
e 330 38 11733
e 137 158 11734
e 137 331 11735
e 332 331 11736
e 332 82 11737
e 333 8 11738
e 333 22 11739
e 333 17 11740
e 311 1 11741
e 311 22 6100
e 311 334 11742
e 312 335 11743
e 312 158 11744
e 312 219 11745
e 270 336 11746
e 270 8 11747
e 271 146 4961
e 336 88 11748
e 336 146 11749
e 336 92 11750
e 190 337 11751
e 338 144 11752
e 338 205 11753
e 338 339 158
e 338 340 11754
e 338 156 11755
e 338 146 11756
e 338 341 11757
e 339 234 2800
e 168 87 11758
e 275 342 11759
e 275 88 11760
e 275 343 11761
e 201 22 11762
e 201 146 11763
e 201 340 11764
e 156 340 11765
e 250 8 389
e 250 344 11766
e 251 128 11767
e 344 8 11768
e 344 257 11769
e 344 255 11770
e 257 337 11771
e 345 128 11772
e 346 22 11773
e 346 89 11774
e 346 347 11775
e 346 348 11776
e 347 89 11777
e 347 349 11778
e 349 4 11779
e 349 8 11780
e 350 346 11781
e 350 89 11782
e 29 351 11783
e 186 89 11784
e 186 92 4341
e 186 19 11785
e 186 336 11786
e 139 89 11787
e 139 249 11788
e 140 139 11789
e 352 139 11790
e 352 184 11791
e 351 210 11792
e 351 353 11793
e 353 354 11794
e 355 353 11795
e 141 2 11796
e 141 90 11797
e 141 258 11798
e 356 357 11799
e 356 92 11800
e 357 85 11801
e 357 89 11802
e 357 24 11803
e 142 89 11804
e 142 213 11805
e 90 358 11806
e 358 359 11807
e 360 90 11808
e 258 4 11809
e 259 147 11810
e 147 4 313
e 147 15 11811
e 225 117 11812
e 225 361 11813
e 362 119 10161
e 143 119 671
e 143 24 3827
e 272 119 11814
e 272 95 11815
e 272 343 11816
e 363 281 1835
e 363 92 7893
e 363 8 342
e 363 22 1832
e 363 145 11817
e 363 109 10516
e 145 93 11818
e 145 364 11819
e 30 146 11820
e 30 281 11821
e 30 8 11822
e 30 92 11823
e 365 30 11824
e 365 281 11825
e 365 8 11826
e 366 151 11827
e 366 367 11828
e 368 366 11829
e 368 119 11830
e 368 287 11831
e 368 369 11832
e 369 119 11833
e 369 19 11834
e 369 370 11835
e 371 19 11836
e 371 8 10910
e 372 147 3247
e 202 373 11837
e 202 374 11838
e 202 291 11839
e 373 12 11840
e 148 22 11841
e 160 159 11842
e 160 375 431
e 376 8 592
e 376 87 4937
e 376 377 11843
e 377 378 11844
e 364 8 7923
e 364 336 11845
e 379 87 11846
e 380 379 11847
e 150 381 11848
e 150 119 11849
e 382 147 11850
e 382 383 11851
e 378 119 11852
e 154 87 11853
e 154 384 11854
e 154 367 11855
e 154 249 11856
e 154 385 11857
e 384 22 11858
e 152 83 11859
e 152 299 11860
e 153 80 11861
e 248 147 11862
e 386 152 11863
e 387 190 11864
e 387 206 11865
e 387 374 11866
e 206 190 11867
e 206 2 11868
e 206 388 11869
e 206 389 11870
e 388 8 11871
e 388 2 11872
e 388 390 11873
e 388 103 11874
e 391 8 3971
e 256 80 11875
e 256 8 11876
e 256 17 11877
e 183 8 6645
e 183 392 7986
e 183 364 11878
e 184 8 4329
e 184 393 11879
e 393 8 540
e 393 394 11880
e 395 394 11881
e 395 396 11882
e 385 191 11883
e 385 82 11884
e 31 166 11885
e 31 363 11886
e 31 27 11887
e 397 85 11888
e 112 4 102
e 77 112 11889
e 77 4 5072
e 398 113 11890
t # 51
v 0 1255
v 1 1
v 2 1223
v 3 7
v 4 3061
v 5 3062
v 6 2746
v 7 2747
v 8 3063
v 9 980
v 10 3064
v 11 3065
v 12 327
v 13 3066
v 14 3067
v 15 760
v 16 2739
v 17 2162
v 18 3068
v 19 3069
v 20 23
v 21 35
v 22 3070
v 23 3071
v 24 3072
v 25 3073
v 26 3074
v 27 64
v 28 975
v 29 745
v 30 1132
v 31 18
v 32 1029
v 33 233
v 34 1035
v 35 176
v 36 3075
v 37 125
v 38 1117
v 39 787
v 40 131
v 41 476
v 42 1528
v 43 10
v 44 183
v 45 895
v 46 140
v 47 227
v 48 1336
v 49 128
v 50 3076
v 51 397
v 52 17
v 53 200
v 54 458
v 55 83
v 56 48
v 57 1552
v 58 97
v 59 2335
v 60 3077
v 61 3078
v 62 2275
v 63 3009
v 64 90
v 65 565
v 66 561
v 67 3079
v 68 2774
v 69 20
v 70 214
v 71 2443
v 72 3080
v 73 536
v 74 587
v 75 663
v 76 54
v 77 1276
v 78 44
v 79 134
v 80 1207
v 81 831
v 82 106
v 83 1137
v 84 401
v 85 630
v 86 934
v 87 3081
v 88 175
v 89 400
v 90 61
v 91 3082
v 92 254
v 93 2775
v 94 502
v 95 944
v 96 243
v 97 985
v 98 596
v 99 892
v 100 121
v 101 1230
v 102 601
v 103 139
v 104 595
v 105 98
v 106 47
v 107 58
v 108 2176
v 109 2232
v 110 144
v 111 1298
v 112 3083
v 113 190
v 114 416
v 115 3084
v 116 73
v 117 1181
v 118 696
v 119 244
v 120 198
v 121 3
v 122 707
v 123 300
v 124 705
v 125 255
v 126 261
v 127 3085
v 128 3086
v 129 298
v 130 11
v 131 1578
v 132 877
v 133 2168
v 134 105
v 135 734
v 136 3087
v 137 736
v 138 721
v 139 3088
v 140 325
v 141 169
v 142 3089
v 143 819
v 144 851
v 145 481
v 146 2283
v 147 180
v 148 810
v 149 858
v 150 666
v 151 616
v 152 415
v 153 1326
v 154 52
v 155 3090
v 156 196
v 157 672
v 158 854
v 159 1716
v 160 412
v 161 3091
v 162 812
v 163 2966
v 164 852
v 165 3092
v 166 221
v 167 1402
v 168 3093
v 169 309
v 170 3094
v 171 3095
v 172 454
v 173 729
v 174 228
v 175 2754
v 176 4
v 177 935
v 178 2138
v 179 1218
e 0 1 11891
e 0 2 11892
e 1 3 8
e 1 4 11893
e 2 5 11894
e 3 6 9992
e 3 7 9993
e 3 7 11895
e 3 8 11896
e 3 9 11897
e 3 10 11898
e 3 11 11899
e 3 12 609
e 3 13 11900
e 3 14 11901
e 3 15 11902
e 3 16 9985
e 3 17 7134
e 3 18 11903
e 3 19 11904
e 3 20 29
e 3 21 41
e 3 22 11905
e 3 23 11906
e 3 24 11907
e 3 25 11908
e 3 26 11909
e 5 27 11910
e 28 1 2395
e 28 29 11911
e 28 30 6824
e 29 3 7725
e 30 1 11912
e 30 31 11913
e 31 32 11914
e 31 33 11915
e 34 31 11916
e 34 29 11917
e 34 35 11918
e 34 36 11919
e 35 37 11920
e 37 38 11921
e 37 39 11922
e 38 27 11923
e 38 40 11924
e 39 27 11925
e 39 41 11926
e 39 42 11927
e 39 43 11928
e 44 45 10497
e 44 46 11929
e 44 47 11930
e 45 40 11931
e 45 48 11932
e 45 1 2141
e 46 40 11933
e 46 49 9136
e 46 50 11934
e 40 3 8127
e 40 38 11935
e 40 51 11936
e 40 52 329
e 40 53 11937
e 40 54 11938
e 48 55 7196
e 56 48 3580
e 56 57 4384
e 56 53 11939
e 56 58 11940
e 56 59 11941
e 56 60 11942
e 56 61 11943
e 56 62 11944
e 56 63 11945
e 56 31 10891
e 56 31 2777
e 56 64 1113
e 56 65 1114
e 56 66 11946
e 56 36 11947
e 57 1 5516
e 57 39 11948
e 53 1 9978
e 53 39 11949
e 53 67 11950
e 53 68 11951
e 58 1 655
e 58 39 11952
e 69 1 24
e 69 70 1207
e 69 71 11953
e 69 72 11954
e 69 73 1198
e 69 74 11955
e 75 39 11956
e 75 1 11957
e 75 1 1480
e 75 76 11958
e 49 40 11959
e 49 77 11960
e 49 50 11961
e 78 1 56
e 78 79 2331
e 78 80 11962
e 78 81 1937
e 78 75 2332
e 78 82 2330
e 78 83 11963
e 78 56 53
e 78 84 11964
e 78 85 11965
e 78 86 11966
e 78 87 11967
e 78 88 1553
e 79 89 11968
e 79 69 2886
e 89 90 11969
e 89 70 8196
e 89 84 11970
e 84 70 11971
e 84 50 11972
e 84 90 11973
e 84 91 11974
e 71 92 11975
e 72 70 11976
e 72 93 11977
e 94 71 11978
e 94 70 11979
e 93 27 11980
e 93 70 11981
e 95 90 6962
e 95 96 11982
e 97 96 11983
e 97 1 2434
e 97 50 11984
e 47 50 11985
e 47 98 11578
e 47 99 11062
e 47 56 11986
e 98 1 11987
e 98 42 11988
e 98 100 11989
e 100 90 2119
e 100 1 5387
e 100 101 11990
e 102 39 11991
e 102 1 11992
e 103 102 11993
e 103 1 2090
e 101 1 3245
e 101 40 11994
e 101 104 11995
e 73 105 11996
e 73 106 5857
e 74 107 1963
e 74 73 11997
e 74 108 7720
e 109 73 11998
e 109 110 11999
e 110 3 423
e 111 73 12000
e 111 39 12001
e 111 112 12002
e 112 39 12003
e 112 40 12004
e 112 113 12005
e 113 114 12006
e 115 113 12007
e 115 38 12008
e 116 115 12009
e 117 80 12010
e 117 118 10708
e 80 106 3152
e 80 106 12011
e 80 119 12012
e 80 90 12013
e 80 50 12014
e 80 88 12015
e 118 40 12016
e 120 118 10716
e 106 3 115
e 106 121 7854
e 119 122 1608
e 119 123 533
e 124 106 2834
e 124 125 6826
e 125 3 437
e 59 105 12017
e 59 126 12018
e 59 119 12019
e 60 106 12020
e 60 73 12021
e 60 74 12022
e 105 3 313
e 126 39 12023
e 126 105 12024
e 108 34 12025
e 36 39 12026
e 36 39 12027
e 36 127 12028
e 36 128 12029
e 82 108 12030
e 82 129 530
e 82 130 158
e 82 75 12031
e 82 1 524
e 82 4 12032
e 82 4 12033
e 82 131 4494
e 129 108 7732
e 130 132 2800
e 130 133 12034
e 134 1 147
e 134 106 148
e 134 135 1679
e 134 136 12035
e 135 137 1682
e 135 138 12036
e 121 3 22
e 138 53 12037
e 88 106 12038
e 88 139 12039
e 88 140 12040
e 88 141 10639
e 88 87 12041
e 88 142 12042
e 88 136 12043
e 140 143 12044
e 143 39 1884
e 76 1 4205
e 76 1 6848
e 76 144 12045
e 76 145 12046
e 76 70 352
e 76 146 12047
e 76 147 12048
e 76 148 12049
e 144 1 2930
e 144 66 7161
e 145 1 928
e 145 66 12050
e 66 68 12051
e 149 66 12052
e 149 1 12053
e 150 76 12054
e 150 76 12055
e 83 80 12056
e 83 99 12057
e 99 3 5072
e 61 1 12058
e 61 151 12059
e 62 1 7836
e 62 152 12060
e 151 1 1304
e 151 27 12061
e 152 153 12062
e 86 153 12063
e 86 154 12064
e 86 155 12065
e 156 152 12066
e 157 83 12067
e 63 158 12068
e 63 159 12069
e 64 40 12070
e 65 40 12071
e 159 66 12072
e 159 160 12073
e 160 55 820
e 33 3 401
e 146 70 12074
e 146 56 12075
e 146 161 12076
e 162 161 12077
e 162 33 12078
e 91 163 12079
e 85 114 12080
e 85 164 12081
e 164 114 12082
e 164 113 3731
e 164 165 12083
e 164 166 12084
e 165 114 12085
e 165 167 12086
e 166 90 12087
e 166 114 2875
e 166 168 12088
e 167 169 12089
e 170 167 12090
e 168 114 12091
e 168 167 12092
e 168 171 12093
e 172 173 12094
e 173 1 7995
e 173 76 12095
e 148 1 12096
e 148 127 12097
e 174 127 12098
e 174 106 11625
e 174 73 12099
e 175 73 12100
e 175 176 12101
e 154 53 12102
e 155 177 12103
e 68 55 12104
e 178 87 12105
e 178 179 12106
e 87 33 12107
e 179 80 12108
t # 52
v 0 1049
v 1 3096
v 2 194
v 3 193
v 4 3097
v 5 2316
v 6 243
v 7 1306
v 8 1057
v 9 253
v 10 1907
v 11 2055
v 12 196
v 13 44
v 14 1
v 15 320
v 16 831
v 17 52
v 18 3098
v 19 2788
v 20 7
v 21 261
v 22 3
v 23 2562
v 24 48
v 25 3099
v 26 3100
v 27 41
v 28 3067
v 29 3101
v 30 2911
v 31 43
v 32 325
v 33 892
v 34 247
v 35 35
v 36 3102
v 37 3103
v 38 416
v 39 3104
v 40 1847
v 41 2830
v 42 1676
v 43 47
v 44 2438
v 45 105
v 46 1188
v 47 83
v 48 441
v 49 590
v 50 2282
v 51 363
v 52 727
v 53 691
v 54 3105
v 55 197
v 56 3106
v 57 188
v 58 604
v 59 825
v 60 74
v 61 140
v 62 214
v 63 275
v 64 106
v 65 1626
v 66 110
v 67 20
v 68 2352
v 69 3107
v 70 855
v 71 935
v 72 82
v 73 458
v 74 169
v 75 61
v 76 973
v 77 1393
v 78 3108
v 79 888
v 80 69
v 81 121
v 82 605
v 83 3109
v 84 212
v 85 1044
v 86 1025
v 87 2264
v 88 432
v 89 264
v 90 3110
v 91 151
v 92 128
v 93 1167
v 94 895
v 95 240
v 96 2138
v 97 3111
v 98 3112
v 99 12
v 100 1976
v 101 1033
v 102 180
v 103 2147
v 104 400
v 105 1256
v 106 1100
v 107 2459
v 108 225
v 109 198
v 110 1679
v 111 143
v 112 2767
v 113 1566
v 114 260
v 115 3113
v 116 1301
v 117 812
v 118 223
v 119 144
v 120 1621
v 121 1262
v 122 58
v 123 1563
v 124 3114
v 125 2313
v 126 3115
v 127 474
v 128 3116
v 129 666
v 130 1387
v 131 2338
v 132 412
v 133 3117
v 134 158
v 135 3118
v 136 390
v 137 11
v 138 955
v 139 960
v 140 239
v 141 625
v 142 3119
v 143 3120
v 144 835
v 145 3121
v 146 908
v 147 921
v 148 833
v 149 1228
v 150 867
v 151 3122
v 152 262
v 153 1053
v 154 307
v 155 819
v 156 233
v 157 244
v 158 3123
v 159 3124
v 160 711
v 161 170
v 162 1517
v 163 1211
v 164 3125
v 165 373
v 166 53
v 167 667
v 168 145
v 169 1310
v 170 2042
v 171 454
v 172 3126
v 173 2043
v 174 216
v 175 3127
v 176 142
v 177 2044
v 178 679
v 179 257
v 180 91
v 181 439
v 182 438
v 183 134
v 184 139
v 185 3128
v 186 266
v 187 1640
v 188 1010
v 189 314
v 190 705
v 191 183
v 192 294
v 193 508
v 194 587
v 195 86
v 196 65
v 197 125
v 198 230
v 199 112
v 200 1111
v 201 720
v 202 698
v 203 1578
v 204 748
v 205 249
v 206 574
v 207 3129
v 208 1138
v 209 287
v 210 1443
e 0 1 12109
e 0 2 12110
e 1 3 12111
e 2 4 12112
e 2 5 12113
e 4 6 12114
e 6 7 12115
e 6 8 2669
e 6 9 431
e 6 10 8028
e 6 11 12116
e 12 2 6817
e 13 14 56
e 13 15 1439
e 13 16 1937
e 13 17 59
e 13 18 12117
e 13 19 12118
e 14 20 8
e 15 14 592
e 15 21 3431
e 15 22 6203
e 15 23 12119
e 15 24 12120
e 20 25 12121
e 20 26 12122
e 20 27 11160
e 20 28 11901
e 20 29 12123
e 20 30 11337
e 20 3 7872
e 20 31 49
e 20 32 5630
e 20 33 6324
e 20 34 420
e 20 35 41
e 20 36 12124
e 20 37 12125
e 20 38 7130
e 20 39 12126
e 20 40 5651
e 20 41 10355
e 42 14 4871
e 42 43 12127
e 43 20 115
e 43 44 12128
e 44 20 8650
e 45 14 147
e 45 46 3089
e 21 5 12129
e 21 2 5412
e 5 47 12130
e 5 48 12131
e 5 49 12132
e 5 50 12133
e 5 51 12134
e 52 21 12135
e 52 53 12136
e 52 38 12137
e 52 5 12138
e 52 54 12139
e 53 6 9097
e 55 6 3494
e 55 6 3495
e 55 56 12140
e 55 9 3497
e 55 57 12141
e 55 24 3652
e 58 16 12142
e 58 59 1906
e 58 60 12143
e 59 16 12144
e 59 61 12145
e 60 20 102
e 61 62 7292
e 61 63 12146
e 61 22 12147
e 61 5 12148
e 61 64 279
e 63 65 12149
e 22 20 22
e 33 60 11889
e 33 20 5072
e 17 66 12150
e 17 67 1330
e 17 68 12151
e 17 69 12152
e 17 24 6409
e 66 70 12153
e 66 15 12154
e 66 71 3763
e 70 5 12155
e 70 23 12156
e 70 72 2281
e 70 6 3366
e 23 73 12157
e 23 74 12158
e 74 75 2075
e 24 76 12159
e 24 77 3811
e 24 78 12160
e 24 79 12161
e 24 80 8751
e 24 81 11413
e 24 82 6181
e 24 83 12162
e 24 17 1146
e 24 84 8859
e 24 85 12163
e 24 86 12164
e 24 87 12165
e 24 88 1124
e 24 89 12166
e 24 90 12167
e 24 91 12168
e 24 92 12169
e 24 22 12170
e 24 93 3024
e 24 94 10440
e 24 95 483
e 24 96 12171
e 24 97 12172
e 24 24 12173
e 24 98 12174
e 24 99 2517
e 24 100 12175
e 24 101 12176
e 24 102 3986
e 24 103 12177
e 24 103 7053
e 24 104 12178
e 24 105 12179
e 24 106 2773
e 24 107 12180
e 24 108 12181
e 24 52 3979
e 67 23 12182
e 67 5 12183
e 67 109 12184
e 67 38 11597
e 67 110 12185
e 67 111 1196
e 67 24 450
e 109 112 12186
e 112 113 12187
e 57 16 12188
e 57 114 12189
e 57 5 12190
e 115 5 12191
e 116 5 12192
e 116 21 12193
e 117 21 3194
e 118 21 12194
e 118 119 12195
e 118 120 12196
e 118 121 12197
e 119 20 423
e 119 122 4873
e 81 38 12198
e 81 123 12199
e 82 38 3889
e 82 124 12200
e 82 123 12201
e 123 38 12202
e 123 125 12203
e 123 126 12204
e 126 6 12205
e 124 38 12206
e 124 127 12207
e 124 128 12208
e 129 124 12209
e 129 67 6053
e 110 130 12210
e 131 110 12211
e 83 132 12212
e 83 133 12213
e 85 111 12214
e 85 67 10272
e 132 134 2238
e 133 135 12215
e 68 111 12216
e 68 24 12217
e 68 17 12218
e 69 111 12219
e 69 135 12220
e 64 86 12221
e 64 136 710
e 64 137 158
e 64 87 12222
e 64 138 12223
e 64 5 12224
e 64 139 12225
e 64 140 12226
e 64 106 3410
e 64 73 8687
e 138 87 12227
e 141 142 12228
e 142 114 12229
e 143 114 12230
e 143 144 12231
e 145 144 12232
e 145 146 12233
e 146 147 12234
e 148 145 12235
e 149 147 12236
e 18 150 12237
e 18 122 12238
e 19 14 12239
e 19 151 12240
e 150 75 2064
e 151 43 12241
e 151 152 12242
e 153 43 7005
e 153 154 12243
e 155 14 1879
e 155 156 8614
e 155 157 12244
e 156 20 401
e 156 158 12245
e 157 159 12246
e 157 160 1612
e 161 156 12247
e 161 162 12248
e 161 163 3180
e 161 80 12249
e 162 156 12250
e 162 164 12251
e 164 3 12252
e 121 165 12253
e 165 20 673
e 165 22 1489
e 94 165 12254
e 94 2 12255
e 94 23 12256
e 94 24 12257
e 94 14 10501
e 94 5 12258
e 88 2 12259
e 88 166 12260
e 89 23 12261
e 89 14 540
e 89 22 12262
e 90 14 12263
e 90 167 12264
e 90 168 12265
e 90 169 12266
e 91 96 12267
e 92 167 12268
e 92 23 12269
e 170 14 12270
e 96 5 12271
e 171 172 12272
e 172 14 12273
e 172 167 12274
e 172 89 12275
e 93 14 3102
e 93 14 12276
e 93 173 12277
e 173 134 12278
e 174 14 364
e 174 14 2390
e 174 175 12279
e 95 38 12280
e 95 5 12281
e 95 176 12282
e 97 177 12283
e 97 119 12284
e 98 75 12285
e 98 74 12286
e 101 178 12287
e 176 80 2761
e 176 72 4519
e 72 179 439
e 72 180 440
e 72 47 108
e 72 181 1820
e 72 182 12288
e 183 184 1278
e 183 185 12289
e 183 186 12290
e 183 24 679
e 184 14 2090
e 184 61 12291
e 185 14 12292
e 185 187 12293
e 140 50 12294
e 140 188 12295
e 140 70 12296
e 189 140 2293
e 187 61 12297
e 190 43 2834
e 190 140 2353
e 190 5 12298
e 191 190 12299
e 191 183 9344
e 186 192 12300
e 186 193 12301
e 193 43 10118
e 193 190 12302
e 103 75 12303
e 103 43 12304
e 103 194 12305
e 103 195 12306
e 194 43 5199
e 194 190 12307
e 194 196 12308
e 196 80 85
e 196 197 12309
e 197 72 12310
e 197 72 12311
e 104 16 12312
e 104 108 12313
e 105 16 12314
e 105 54 12315
e 105 198 12316
e 108 16 12317
e 108 199 12318
e 108 200 12319
e 108 38 12320
e 108 5 12321
e 108 54 12322
e 200 201 2818
e 201 157 3177
e 54 65 12323
e 54 22 12324
e 202 54 12325
e 202 203 12326
e 204 202 12327
e 205 199 12328
e 205 98 12329
e 205 70 12330
e 205 22 12331
e 206 24 12332
e 206 17 12333
e 206 197 12334
e 106 73 8729
e 107 207 12335
e 107 208 12336
e 207 209 12337
e 51 210 12338
t # 53
v 0 2283
v 1 48
v 2 900
v 3 1
v 4 396
v 5 815
v 6 727
v 7 244
v 8 3130
v 9 1441
v 10 627
v 11 1983
v 12 144
v 13 858
v 14 1223
v 15 12
v 16 3131
v 17 2326
v 18 476
v 19 208
v 20 1205
v 21 2669
v 22 3132
v 23 2674
v 24 650
v 25 3133
v 26 1291
v 27 868
v 28 2099
v 29 3134
v 30 3135
v 31 640
v 32 47
v 33 678
v 34 1017
v 35 873
v 36 193
v 37 44
v 38 45
v 39 916
v 40 51
v 41 52
v 42 3136
v 43 134
v 44 197
v 45 7
v 46 857
v 47 239
v 48 898
v 49 140
v 50 378
v 51 190
v 52 606
v 53 2242
v 54 3137
v 55 3138
v 56 1429
v 57 3139
v 58 682
v 59 43
v 60 769
v 61 3140
v 62 1435
v 63 23
v 64 1386
v 65 1838
v 66 3141
v 67 3142
v 68 38
v 69 39
v 70 996
v 71 1873
v 72 3143
v 73 1428
v 74 335
v 75 2239
v 76 2235
v 77 174
v 78 536
v 79 125
v 80 3144
v 81 91
v 82 8
v 83 3145
v 84 685
v 85 1705
v 86 58
v 87 121
v 88 100
v 89 3146
v 90 106
v 91 213
v 92 295
v 93 1517
v 94 3147
v 95 11
v 96 1824
v 97 1261
v 98 390
v 99 1170
v 100 1178
v 101 872
v 102 98
v 103 166
v 104 845
v 105 2659
v 106 877
v 107 912
v 108 699
v 109 316
v 110 707
v 111 1016
v 112 300
v 113 2940
v 114 435
v 115 1649
v 116 805
v 117 136
v 118 3148
v 119 428
v 120 265
v 121 18
v 122 2070
v 123 145
v 124 61
v 125 298
v 126 2586
v 127 73
v 128 224
v 129 2
v 130 170
v 131 3149
v 132 1988
v 133 714
v 134 237
v 135 3150
v 136 604
v 137 299
v 138 745
v 139 3151
v 140 74
v 141 3
v 142 67
v 143 649
v 144 65
v 145 69
v 146 3152
v 147 82
v 148 83
v 149 84
v 150 112
v 151 230
v 152 720
v 153 180
v 154 2015
v 155 1364
v 156 416
v 157 3153
v 158 183
v 159 1460
v 160 123
v 161 2631
v 162 975
v 163 135
v 164 909
v 165 3009
v 166 1281
v 167 2343
v 168 153
v 169 1439
v 170 1028
v 171 314
v 172 218
v 173 3154
v 174 2771
v 175 207
v 176 412
v 177 257
v 178 1035
v 179 377
v 180 603
v 181 1458
v 182 161
v 183 1578
v 184 891
v 185 212
v 186 2621
v 187 89
v 188 3042
v 189 981
v 190 276
v 191 158
v 192 1308
v 193 407
v 194 962
v 195 729
v 196 119
v 197 1058
v 198 3155
v 199 169
v 200 631
v 201 641
v 202 733
v 203 1195
v 204 2697
v 205 405
v 206 2558
v 207 243
v 208 1111
v 209 3156
v 210 253
v 211 3157
v 212 205
v 213 271
v 214 1643
v 215 3158
v 216 235
v 217 1746
v 218 70
v 219 671
v 220 1398
v 221 315
v 222 2841
v 223 308
v 224 1921
v 225 1767
v 226 825
v 227 1277
v 228 728
v 229 201
v 230 3159
v 231 1362
e 0 1 7793
e 0 2 12339
e 0 2 12340
e 0 3 12341
e 0 4 12342
e 0 5 12343
e 0 6 12344
e 0 7 12345
e 1 8 12346
e 1 9 12347
e 1 10 12348
e 1 11 12349
e 1 12 690
e 1 12 692
e 1 13 12350
e 1 14 12351
e 1 14 12352
e 1 15 2517
e 1 16 12353
e 1 17 12354
e 1 17 7966
e 1 17 10884
e 1 18 12355
e 1 19 1145
e 1 20 12356
e 1 21 12357
e 1 2 12358
e 1 22 12359
e 1 23 12360
e 1 24 2510
e 1 25 12361
e 1 26 12362
e 1 27 12363
e 1 28 12364
e 1 29 12365
e 1 30 12366
e 1 31 7075
e 1 32 687
e 1 32 688
e 2 33 12367
e 2 34 5614
e 9 35 12368
e 9 36 7578
e 37 38 50
e 37 39 12369
e 37 40 58
e 37 6 12370
e 37 3 56
e 37 3 12371
e 37 1 53
e 37 41 59
e 37 42 12372
e 37 43 2331
e 37 44 2811
e 37 45 12373
e 37 46 2334
e 37 12 782
e 37 47 12374
e 37 14 12375
e 37 48 12376
e 37 32 52
e 37 49 9018
e 37 50 10820
e 38 32 12377
e 39 47 2364
e 39 51 12378
e 39 52 12379
e 32 45 115
e 45 53 7556
e 45 54 12380
e 45 55 12381
e 45 56 3950
e 45 57 12382
e 45 58 12383
e 45 58 1547
e 45 59 49
e 45 60 1757
e 45 61 12384
e 45 62 6155
e 45 63 29
e 45 64 3790
e 45 65 5640
e 45 66 12385
e 45 67 12386
e 45 68 44
e 45 69 45
e 45 70 2469
e 45 71 9506
e 45 72 12387
e 45 73 3949
e 45 74 617
e 45 75 7553
e 45 76 7548
e 77 32 674
e 77 78 11338
e 77 3 264
e 77 2 11002
e 78 2 9527
e 47 2 2159
e 47 3 10207
e 47 79 2163
e 47 17 12388
e 47 45 7963
e 47 32 7823
e 47 9 12389
e 51 80 12390
e 80 6 12391
e 6 47 9615
e 6 2 12392
e 6 81 12393
e 6 82 12394
e 6 83 12395
e 6 84 12396
e 44 40 12397
e 44 6 12398
e 44 85 12399
e 44 86 6082
e 44 87 12400
e 81 88 138
e 81 86 139
e 33 89 12401
e 90 85 12402
e 90 91 1454
e 90 92 526
e 90 6 12403
e 90 93 12404
e 90 94 12405
e 90 50 8290
e 90 5 12406
e 90 95 158
e 90 24 12407
e 90 96 12408
e 90 97 3408
e 90 98 710
e 90 99 12409
e 91 85 12410
e 3 45 8
e 3 100 3059
e 3 101 12411
e 3 102 12412
e 3 97 12413
e 10 103 12414
e 10 104 12415
e 10 93 12416
e 10 105 9558
e 10 106 7269
e 10 107 12417
e 11 103 6223
e 11 93 12418
e 104 108 12419
e 93 7 12420
e 93 109 12421
e 7 110 1608
e 7 111 2497
e 7 112 533
e 7 113 10938
e 7 114 809
e 7 81 6022
e 41 115 8645
e 41 116 5801
e 41 117 9188
e 41 118 12422
e 41 0 12423
e 41 119 12424
e 41 99 12425
e 115 1 12426
e 115 120 12427
e 115 121 12428
e 120 1 12429
