t # 0
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 6
v 7 7
v 8 8
v 9 9
v 10 10
v 11 11
v 12 12
v 13 13
v 14 14
v 15 15
v 16 16
v 17 17
v 18 18
v 19 19
v 20 20
v 21 21
v 22 22
v 23 23
v 24 24
v 25 25
v 26 26
v 27 27
v 28 28
v 29 29
v 30 30
v 31 31
v 32 32
v 33 33
v 34 34
v 35 35
v 36 36
v 37 37
v 38 38
v 39 39
v 40 40
v 41 41
v 42 42
v 43 43
v 44 44
v 45 45
v 46 46
v 47 47
v 48 48
v 49 49
v 50 50
v 51 51
v 52 52
v 53 53
v 54 54
v 55 55
v 56 56
v 57 57
v 58 58
v 59 59
v 60 60
v 61 61
v 62 62
v 63 63
v 64 64
e 129 130 11720
e 130 16 11721
e 130 131 11722
e 131 125 11723
e 132 131 11724
e 132 16 11725
e 133 134 11726
e 133 134 11727
e 133 134 11728
e 133 135 11729
e 133 136 1799
e 133 137 1792
e 133 78 11730
e 133 138 11731
e 133 139 11732
e 133 140 11733
e 133 140 11734
e 133 141 11735
e 133 40 11736
e 133 142 11737
e 133 117 11738
e 133 143 11739
e 134 7 1996
e 135 18 11740
e 135 55 11741
e 136 144 11742
e 136 145 11743
e 137 146 11744
e 137 147 11745
e 137 148 7469
e 32 149 11746
e 150 135 11747
e 150 3 11748
e 151 133 1817
e 151 152 11749
e 127 153 11750
e 154 153 11751
e 138 7 846
e 139 155 11752
e 155 18 11753
e 155 55 11754
e 89 156 11755
e 156 157 11756
e 157 158 11757
e 158 159 11758
e 158 54 11759
e 142 7 1808
e 142 160 11760
e 142 161 11761
e 162 133 11762
e 162 163 11763
e 163 55 9722
e 164 117 11764
e 164 165 11765
e 164 49 11766
e 164 56 11767
e 166 45 11768
e 166 167 5969
e 166 168 11769
e 167 49 11770
e 57 13 11771
e 57 169 11772
e 169 117 11773
e 23 68 11774
e 170 13 11775
e 171 169 11776
e 110 60 11777
e 110 12 11778
e 110 172 11779
e 73 55 11780
e 74 54 11781
e 74 173 11782
e 174 110 11783
t # 58
v 0 326
v 1 107
v 2 289
v 3 3522
v 4 22
v 5 1296
v 6 9
v 7 113
v 8 230
v 9 443
v 10 1
v 11 6
v 12 28
v 13 3523
v 14 3524
v 15 2434
v 16 2463
v 17 590
v 18 1167
v 19 2906
v 20 190
v 21 3525
v 22 201
v 23 302
v 24 32
v 25 2074
v 26 664
v 27 3526
v 28 126
v 29 127
v 30 89
v 31 15
v 32 239
v 33 996
v 34 907
v 35 615
v 36 3527
v 37 3528
v 38 3529
v 39 3530
v 40 428
v 41 3531
v 42 54
v 43 8
v 44 1061
v 45 235
v 46 931
v 47 74
v 48 3532
v 49 1052
v 50 7
v 51 2328
v 52 73
v 53 1043
v 54 110
v 55 557
v 56 1446
v 57 4
v 58 373
v 59 111
v 60 525
v 61 1498
v 62 248
v 63 20
v 64 380
v 65 44
v 66 1081
v 67 3533
v 68 3534
v 69 415
v 70 3535
v 71 194
v 72 24
v 73 911
v 74 25
v 75 3536
v 76 1883
v 77 3537
v 78 319
e 0 1 1566
e 0 2 1542
e 0 3 11784
e 0 4 1545
e 1 5 3927
e 1 6 11785
e 1 7 11786
e 5 8 3940
e 5 9 11787
e 5 10 3942
e 6 11 37
e 6 12 5369
e 6 13 11788
e 7 14 11789
e 8 15 11790
e 16 9 11791
e 16 17 11792
e 17 18 11793
e 17 19 11794
e 17 20 11795
e 20 21 11796
e 22 16 11797
e 22 23 11798
e 22 24 329
e 22 25 11799
e 23 17 11800
e 23 7 11801
e 11 26 1300
e 11 27 11802
e 11 28 186
e 11 29 187
e 30 0 11803
e 30 0 1906
e 2 31 11804
e 2 32 3562
e 4 33 11805
e 4 34 11806
e 4 35 11807
e 4 36 11808
e 4 37 11809
e 4 38 11810
e 4 39 11811
e 4 40 11812
e 41 2 11813
e 41 2 11814
e 41 42 11815
e 33 6 11816
e 34 43 11817
e 34 44 11818
e 35 45 11819
e 35 46 11820
e 12 47 152
e 43 18 11821
e 43 48 11822
e 43 49 11823
e 43 50 11824
e 48 18 11825
e 49 19 11826
e 45 51 11827
e 46 52 2302
e 52 47 109
e 52 53 2129
e 54 42 9388
e 54 43 11828
e 54 55 11829
e 54 55 11830
e 54 56 5506
e 54 57 1734
e 54 57 1735
e 54 58 11831
e 55 42 3008
e 55 56 11832
e 55 22 11833
e 59 60 11834
e 59 61 11835
e 62 63 11836
e 62 64 11837
e 65 62 5950
e 66 62 11838
e 66 6 11839
e 13 67 11840
e 57 42 7354
e 58 59 11841
e 58 8 11842
e 61 45 11843
e 25 68 11844
e 69 59 11845
e 69 70 11846
e 70 71 11847
e 70 4 11848
e 70 35 11849
e 72 45 11850
e 72 73 1695
e 72 74 522
e 36 71 11851
e 37 71 11852
e 38 71 11853
e 39 71 11854
e 75 35 11855
e 76 77 11856
e 78 6 4332
t # 59
v 0 121
v 1 9
v 2 865
v 3 6
v 4 1377
v 5 22
v 6 2638
v 7 42
v 8 469
v 9 32
v 10 1574
v 11 1562
v 12 380
v 13 3538
v 14 889
v 15 319
v 16 161
v 17 7
v 18 74
v 19 292
v 20 230
v 21 10
v 22 1245
v 23 271
v 24 122
v 25 919
v 26 107
v 27 1573
v 28 543
v 29 1190
v 30 1351
v 31 1311
v 32 110
v 33 35
v 34 45
v 35 34
v 36 1375
v 37 89
v 38 584
v 39 3539
v 40 1
v 41 70
v 42 578
v 43 320
v 44 31
v 45 370
v 46 1387
v 47 117
v 48 3540
e 0 1 177
e 0 2 11857
e 1 3 37
e 2 4 11858
e 2 5 11859
e 3 6 11860
e 4 1 4974
e 4 7 11861
e 4 8 11862
e 4 9 3655
e 4 10 4244
e 4 11 11863
e 4 12 11864
e 5 13 11865
e 5 14 5869
e 5 15 11866
e 5 16 1050
e 7 17 4267
e 8 17 11867
e 13 18 11868
e 13 1 11869
e 13 19 11870
e 13 20 11871
e 14 21 11872
e 14 1 11873
e 14 22 11874
e 19 23 11875
e 23 17 11876
e 24 20 11877
e 24 23 11878
e 24 25 11879
e 26 24 11880
e 26 27 11881
e 26 28 8948
e 26 29 11882
e 26 4 11883
e 28 1 2725
e 28 30 11884
e 28 31 11885
e 32 24 11886
e 32 33 4483
e 33 20 11887
e 33 23 11888
e 33 30 11889
e 30 34 7930
e 30 35 11890
e 22 1 7653
e 22 27 11891
e 36 28 11892
e 37 38 11893
e 37 39 11894
e 38 40 4788
e 38 15 11895
e 39 41 11896
e 39 42 11897
e 15 40 11898
e 15 40 5486
e 15 9 11899
e 15 9 532
e 15 43 530
e 15 44 531
e 16 40 11900
e 16 45 11901
e 16 9 4776
e 45 46 11902
e 29 46 11903
e 29 47 7898
e 10 9 8080
e 11 48 11904
t # 60
v 0 185
v 1 1
v 2 446
v 3 117
v 4 3541
v 5 40
v 6 113
v 7 1113
v 8 540
v 9 637
v 10 220
v 11 499
v 12 22
v 13 9
v 14 24
v 15 2934
v 16 2079
v 17 1271
v 18 1377
v 19 319
v 20 1047
v 21 3542
v 22 1573
v 23 59
v 24 46
v 25 920
v 26 462
v 27 6
v 28 353
v 29 27
v 30 1098
v 31 3543
v 32 380
v 33 45
v 34 3544
v 35 3545
v 36 3546
v 37 3547
v 38 2470
v 39 3548
v 40 3549
v 41 1751
v 42 7
v 43 510
v 44 107
v 45 2530
v 46 20
v 47 109
v 48 3550
v 49 170
v 50 647
v 51 268
v 52 2044
v 53 252
v 54 47
v 55 230
v 56 491
v 57 951
v 58 3551
e 0 1 496
e 0 2 11905
e 0 3 11906
e 2 4 11907
e 2 5 11908
e 2 6 11909
e 2 7 11910
e 4 8 11911
e 4 9 11912
e 4 10 11913
e 8 11 11914
e 12 13 580
e 12 13 11915
e 12 14 27
e 12 15 11916
e 12 16 11917
e 12 17 11918
e 12 18 6080
e 12 19 11919
e 12 19 11920
e 12 20 11921
e 12 21 11922
e 12 22 11923
e 12 23 11924
e 12 24 11925
e 12 1 11926
e 13 25 8980
e 13 26 8967
e 13 1 769
e 13 27 37
e 14 12 321
e 14 28 603
e 14 29 34
e 15 1 11927
e 15 30 11928
e 15 31 11929
e 15 32 11930
e 16 1 11931
e 16 33 11932
e 17 1 11933
e 17 30 11934
e 26 27 855
e 26 22 11935
e 34 13 11936
e 27 35 11937
e 27 36 11938
e 27 37 11939
e 27 38 8360
e 27 39 11940
e 27 40 11941
e 28 12 4434
e 30 1 11942
e 30 7 11943
e 30 6 11944
e 7 41 11945
e 7 42 11946
e 6 42 168
e 6 43 11947
e 6 4 11948
e 44 45 11949
e 44 46 157
e 45 47 11950
e 45 48 11951
e 45 1 11952
e 48 5 11953
e 5 49 8403
e 5 50 11954
e 50 33 11955
e 31 1 11956
e 31 20 11957
e 20 1 11958
e 20 51 11959
e 20 43 11960
e 20 18 11961
e 52 51 11962
e 52 2 11963
e 53 1 418
e 53 54 11964
e 53 3 11965
e 54 55 11966
e 54 1 11967
e 18 21 11968
e 18 22 11969
e 19 24 11970
e 22 27 11971
e 23 27 88
e 24 1 4039
e 24 13 4040
e 56 22 11972
e 56 57 11973
e 56 13 11974
e 58 24 11975
t # 61
v 0 121
v 1 9
v 2 22
v 3 42
v 4 6
v 5 70
v 6 1070
v 7 59
v 8 1572
v 9 1196
v 10 526
v 11 230
v 12 3552
v 13 3553
v 14 3554
v 15 3555
v 16 3556
v 17 947
v 18 3557
v 19 3558
v 20 813
v 21 3559
v 22 3560
v 23 3561
v 24 3562
v 25 3563
v 26 3564
v 27 3240
v 28 1916
v 29 3565
v 30 2696
v 31 3566
v 32 3567
v 33 3568
v 34 3569
v 35 3570
v 36 3372
v 37 3571
v 38 3572
v 39 3573
v 40 3574
v 41 551
v 42 3575
v 43 3576
v 44 3577
v 45 3578
v 46 306
v 47 292
v 48 1
v 49 380
v 50 1317
v 51 3579
v 52 3580
v 53 3581
v 54 3582
v 55 7
v 56 351
v 57 627
v 58 237
v 59 3583
v 60 89
v 61 326
v 62 3584
v 63 3585
v 64 3586
v 65 0
v 66 20
v 67 2434
v 68 107
v 69 31
v 70 2530
v 71 185
v 72 32
v 73 46
v 74 116
v 75 117
v 76 945
v 77 1039
v 78 3587
v 79 208
v 80 3588
v 81 3589
v 82 3590
v 83 3591
v 84 3592
v 85 3593
v 86 3594
v 87 3595
v 88 1053
v 89 123
v 90 2073
v 91 1023
v 92 1062
v 93 3596
v 94 65
v 95 3597
v 96 2248
v 97 1534
v 98 84
v 99 571
v 100 3598
v 101 418
v 102 3599
v 103 3600
v 104 594
v 105 3601
v 106 3602
v 107 110
v 108 2041
v 109 3603
v 110 1991
v 111 155
v 112 430
v 113 1391
v 114 359
v 115 3604
v 116 3605
v 117 3606
v 118 288
v 119 217
e 0 1 177
e 0 2 766
e 0 3 179
e 1 4 37
e 1 5 11976
e 1 6 11977
e 1 7 11978
e 2 8 11979
e 2 9 11980
e 2 10 11981
e 2 1 580
e 2 1 581
e 2 11 11982
e 2 12 11983
e 2 13 11984
e 2 14 11985
e 2 15 11986
e 2 16 11987
e 3 17 11988
e 4 18 11989
e 4 19 11990
e 4 20 11094
e 4 21 11991
e 4 21 11992
e 4 22 11993
e 4 23 11994
e 4 24 11995
e 4 25 11996
e 4 26 11997
e 4 27 11998
e 4 28 11999
e 4 29 12000
e 4 30 8547
e 4 31 12001
e 4 32 12002
e 4 33 12003
e 4 34 12004
e 4 35 12005
e 4 36 12006
e 4 37 12007
e 4 38 12008
e 4 39 12009
e 4 40 12010
e 4 41 12011
e 4 42 12012
e 4 43 12013
e 4 44 12014
e 4 45 12015
e 9 1 7420
e 9 46 12016
e 10 1 1756
e 10 47 12017
e 10 48 3926
e 10 12 12018
e 10 49 1757
e 10 50 12019
e 10 51 12020
e 46 52 12021
e 46 53 12022
e 53 54 12023
e 53 55 12024
e 53 1 12025
e 47 56 5479
e 47 57 12026
e 47 58 12027
e 17 4 1808
e 17 59 12028
e 17 19 12029
e 60 61 11803
e 60 10 1927
e 61 12 12030
e 12 1 12031
e 12 62 12032
e 12 63 12033
e 62 64 12034
e 65 11 796
e 65 2 7244
e 65 66 915
e 11 67 11790
e 11 5 12035
e 68 69 4605
e 68 70 11949
e 68 47 12036
e 68 71 12037
e 70 72 8033
e 70 47 12038
e 70 48 11952
e 73 48 4039
e 73 72 70
e 73 74 7011
e 74 75 173
e 76 1 1797
e 76 77 12039
e 76 78 12040
e 76 17 1787
e 76 79 1792
e 77 1 5178
e 77 4 12041
e 78 80 12042
e 79 81 12043
e 79 82 12044
e 79 83 12045
e 79 84 12046
e 79 85 12047
e 79 86 12048
e 79 87 12049
e 88 17 12050
e 88 89 12051
e 89 4 331
e 51 79 12052
e 90 51 12053
e 91 1 4930
e 91 53 12054
e 91 92 12055
e 91 2 2027
e 91 93 12056
e 6 79 3302
e 6 79 3303
e 94 53 12057
e 94 95 12058
e 96 95 12059
e 97 98 12060
e 98 53 12061
e 98 99 12062
e 98 100 12063
e 98 62 12064
e 98 101 12065
e 98 2 149
e 98 102 12066
e 98 103 12067
e 99 104 12068
e 99 105 12069
e 99 101 12070
e 99 2 12071
e 99 106 12072
e 99 98 12073
e 104 4 3256
e 107 99 12074
e 107 108 12075
e 108 105 12076
e 108 109 12077
e 110 100 12078
e 13 1 12079
e 13 53 12080
e 13 98 12081
e 7 4 88
e 71 72 12082
e 71 111 12083
e 71 49 3621
e 111 72 11299
e 111 92 12084
e 92 1 12085
e 92 79 12086
e 93 112 12087
e 93 113 12088
e 93 79 12089
e 112 4 846
e 114 106 12090
e 115 102 12091
e 116 103 12092
e 117 1 12093
e 118 1 476
e 118 119 477
e 119 4 475
t # 62
v 0 3607
v 1 7
v 2 909
v 3 3608
v 4 65
v 5 9
v 6 1030
v 7 32
v 8 4
v 9 54
v 10 15
v 11 232
v 12 6
v 13 27
v 14 557
v 15 3609
v 16 3610
v 17 3611
v 18 3612
v 19 3613
v 20 683
v 21 3614
v 22 3615
v 23 267
v 24 1
v 25 309
v 26 3616
v 27 3232
v 28 98
v 29 1402
v 30 117
v 31 263
v 32 895
v 33 73
v 34 74
v 35 75
v 36 172
v 37 856
v 38 289
v 39 26
v 40 331
v 41 590
v 42 88
v 43 21
v 44 326
v 45 22
v 46 1436
v 47 3617
v 48 244
v 49 379
v 50 171
v 51 151
v 52 1447
v 53 58
v 54 1490
v 55 70
v 56 1296
v 57 18
v 58 398
v 59 1256
v 60 412
v 61 20
v 62 453
v 63 265
v 64 231
v 65 415
v 66 949
v 67 45
v 68 386
v 69 230
v 70 388
v 71 40
v 72 140
v 73 1403
v 74 133
v 75 46
v 76 1205
v 77 288
v 78 3618
e 0 1 12094
e 2 0 12095
e 3 0 12096
e 4 5 379
e 4 6 12097
e 4 7 620
e 4 8 3056
e 4 9 4633
e 4 10 12098
e 4 11 377
e 5 12 37
e 5 13 12099
e 6 14 12100
e 12 15 12101
e 12 16 12102
e 12 17 12103
e 12 18 12104
e 12 19 12105
e 12 20 6008
e 12 21 12106
e 12 22 12107
e 23 5 443
e 23 24 444
e 23 25 514
e 14 26 12108
e 27 6 12109
e 26 28 12110
e 29 4 12111
e 29 30 12112
e 31 1 12113
e 31 32 12114
e 32 33 2122
e 33 34 109
e 33 35 110
e 36 37 12115
e 36 38 12116
e 38 39 12117
e 38 40 12118
e 41 36 12119
e 41 42 12120
e 43 41 12121
e 43 24 23
e 44 5 690
e 44 45 1545
e 45 4 4003
e 45 46 3750
e 45 47 12122
e 45 48 10831
e 45 49 12123
e 50 5 261
e 50 51 3707
e 46 7 12124
e 46 8 12125
e 47 52 12126
e 47 7 12127
e 47 53 12128
e 47 37 12129
e 8 12 5
e 48 10 12130
e 48 4 12131
e 49 10 12132
e 49 54 12133
e 11 53 12134
e 54 12 7492
e 54 55 12135
e 56 37 12136
e 56 57 12137
e 56 24 3942
e 56 58 12138
e 57 38 4821
e 57 59 5019
e 57 60 12139
e 57 61 4823
e 57 62 12140
e 57 63 12141
e 59 8 3972
e 40 30 3688
e 64 37 12142
e 64 1 12143
e 65 64 12144
e 66 61 12145
e 63 61 12146
e 63 55 12147
e 62 67 829
e 68 69 12148
e 68 70 688
e 68 61 12149
e 70 8 1199
e 71 72 8404
e 72 61 12150
e 72 73 12151
e 72 55 12152
e 74 72 12153
e 75 7 70
e 75 76 12154
e 76 7 12155
e 77 5 476
e 77 78 12156
t # 63
v 0 326
v 1 9
v 2 111
v 3 3619
v 4 15
v 5 1377
v 6 1037
v 7 1205
v 8 571
v 9 614
v 10 267
v 11 289
v 12 89
v 13 20
v 14 354
v 15 6
v 16 3620
v 17 527
v 18 54
v 19 3621
v 20 173
e 0 1 690
e 0 2 543
e 2 3 12157
e 2 4 12158
e 5 1 4974
e 5 6 12159
e 3 4 12160
e 3 7 12161
e 7 1 2843
e 7 4 12162
e 7 8 12163
e 8 4 12164
e 8 4 12165
e 8 9 12166
e 10 1 443
e 10 4 12167
e 10 11 3546
e 12 13 12168
e 13 14 12169
e 14 15 610
e 15 16 12170
e 17 18 12171
e 17 4 4918
e 17 8 12172
e 17 13 6176
e 9 19 12173
e 19 20 12174
t # 64
v 0 1551
v 1 43
v 2 1552
v 3 208
v 4 42
v 5 6
v 6 388
v 7 1553
v 8 440
v 9 1528
v 10 293
v 11 3622
v 12 334
v 13 2059
v 14 54
v 15 4
v 16 136
v 17 74
v 18 963
v 19 1789
v 20 79
v 21 40
v 22 77
v 23 1221
v 24 2003
v 25 583
v 26 1101
v 27 1555
v 28 1312
v 29 239
v 30 931
v 31 510
v 32 65
v 33 121
v 34 9
v 35 347
v 36 1997
v 37 201
v 38 1452
v 39 1550
v 40 184
v 41 20
v 42 1533
v 43 1531
v 44 373
v 45 45
v 46 289
v 47 58
v 48 349
v 49 2006
v 50 110
v 51 1532
v 52 1556
v 53 2007
v 54 1557
v 55 10
v 56 1549
v 57 346
v 58 1157
v 59 386
v 60 171
v 61 194
v 62 22
v 63 451
v 64 16
v 65 267
v 66 82
v 67 107
v 68 2008
v 69 2009
v 70 0
v 71 44
v 72 24
v 73 25
v 74 3623
v 75 2015
v 76 2012
e 0 1 4156
e 0 2 4157
e 0 3 12175
e 0 4 12176
e 1 5 1996
e 2 6 4162
e 3 7 4158
e 5 8 791
e 5 9 4060
e 5 10 1263
e 5 1 4061
e 5 11 12177
e 5 12 568
e 5 13 6003
e 6 14 1200
e 6 15 1199
e 6 16 5762
e 15 16 4163
e 15 17 5770
e 15 18 5771
e 15 19 12178
e 15 20 12179
e 16 21 4070
e 16 22 598
e 16 23 4068
e 16 24 5772
e 21 25 1120
e 21 26 4130
e 27 2 4164
e 27 28 4165
e 28 29 4166
e 28 30 4167
e 28 31 5777
e 28 32 5778
e 33 4 180
e 33 34 177
e 34 5 37
e 34 35 4049
e 34 36 5761
e 37 34 3676
e 37 34 3677
e 37 5 679
e 38 0 12180
e 38 39 12181
e 39 40 4153
e 39 41 12182
e 42 14 4168
e 42 43 4169
e 42 44 12183
e 43 14 4170
e 43 45 4171
e 43 46 4172
e 44 14 5791
e 44 47 648
e 44 47 649
e 45 35 2441
e 45 48 592
e 46 49 5780
e 50 42 4078
e 50 51 4077
e 51 52 4173
e 51 34 5782
e 51 53 5783
e 52 16 4178
e 52 54 4179
e 53 55 5788
e 53 56 5789
e 54 57 4180
e 58 34 2593
e 56 59 4146
e 56 45 5790
e 60 47 258
e 60 15 4543
e 60 15 4542
e 60 16 2165
e 60 16 5794
e 60 61 2162
e 60 34 261
e 60 34 262
e 62 63 5785
e 62 28 5786
e 62 64 5787
e 62 15 1011
e 63 31 5795
e 63 34 5598
e 63 15 5797
e 64 62 5798
e 64 15 5799
e 31 45 5800
e 65 34 443
e 65 61 2453
e 32 14 4633
e 32 15 3987
e 32 66 5801
e 32 64 5802
e 67 15 5803
e 67 6 1623
e 67 14 253
e 68 62 5804
e 68 34 5805
e 68 15 5806
e 69 55 5807
e 69 15 5808
e 69 60 5809
e 69 70 5810
e 70 47 2281
e 70 46 5811
e 71 47 3758
e 72 71 842
e 72 47 3721
e 72 73 522
e 72 57 5814
e 74 46 12184
e 74 75 12185
e 74 76 12186
e 75 14 12187
e 75 46 12188
e 75 57 12189
e 75 70 12190
t # 65
v 0 121
v 1 9
v 2 42
v 3 6
v 4 239
v 5 141
v 6 351
v 7 7
v 8 1011
v 9 214
v 10 1488
v 11 424
v 12 3624
v 13 315
v 14 2257
v 15 3625
v 16 3626
v 17 2023
v 18 1925
v 19 1377
v 20 388
v 21 4
v 22 194
v 23 34
v 24 331
v 25 79
v 26 1272
v 27 1777
v 28 1256
v 29 54
v 30 1493
v 31 955
v 32 394
v 33 1778
v 34 1779
v 35 1745
v 36 3627
v 37 2012
v 38 1387
v 39 22
v 40 172
v 41 32
v 42 562
v 43 3628
v 44 1110
v 45 24
v 46 959
v 47 865
v 48 158
v 49 537
v 50 1
v 51 1196
v 52 291
v 53 70
v 54 264
v 55 1260
v 56 903
v 57 3629
v 58 861
v 59 171
v 60 33
v 61 3630
v 62 18
v 63 20
v 64 190
v 65 1784
v 66 907
v 67 581
v 68 1537
v 69 51
v 70 111
v 71 187
v 72 1787
v 73 326
v 74 1403
v 75 532
v 76 1291
v 77 1085
v 78 3235
v 79 0
v 80 200
v 81 40
v 82 107
v 83 162
v 84 1484
v 85 2384
v 86 1061
v 87 161
v 88 1511
v 89 526
v 90 1780
v 91 889
v 92 184
v 93 1761
v 94 1280
v 95 3631
v 96 21
v 97 3632
v 98 3633
v 99 1790
v 100 255
v 101 1791
v 102 1215
v 103 2956
v 104 1792
v 105 1793
v 106 2515
v 107 1706
v 108 412
v 109 1131
v 110 372
v 111 3166
v 112 25
v 113 545
v 114 1208
v 115 3634
v 116 312
v 117 28
v 118 74
v 119 10
v 120 29
v 121 2203
v 122 1443
v 123 58
v 124 3635
v 125 1297
v 126 1099
v 127 196
v 128 3052
v 129 583
v 130 2851
v 131 3636
v 132 2527
v 133 3637
v 134 1318
v 135 910
v 136 84
v 137 354
v 138 360
v 139 1966
v 140 584
v 141 533
v 142 2463
v 143 1431
v 144 201
v 145 2920
v 146 3638
v 147 1977
v 148 3639
v 149 2197
v 150 110
v 151 180
v 152 2119
v 153 3640
v 154 1808
v 155 142
v 156 288
v 157 89
v 158 3641
v 159 380
v 160 524
v 161 3642
v 162 3643
v 163 1881
v 164 1107
v 165 2371
v 166 1571
v 167 442
v 168 65
v 169 113
v 170 358
v 171 189
v 172 909
v 173 637
v 174 1115
v 175 448
v 176 2395
v 177 2651
v 178 1644
v 179 267
v 180 527
v 181 3644
v 182 2845
v 183 3645
v 184 2041
v 185 498
v 186 117
v 187 998
v 188 930
v 189 3646
v 190 1989
v 191 2044
v 192 852
v 193 926
v 194 1581
v 195 105
v 196 851
v 197 3647
v 198 540
v 199 2414
v 200 499
v 201 3648
v 202 522
v 203 467
v 204 3649
v 205 1601
v 206 1548
v 207 538
v 208 3650
v 209 45
v 210 1636
v 211 347
v 212 3651
v 213 3652
v 214 206
v 215 3653
v 216 3654
v 217 3655
v 218 626
v 219 220
v 220 44
v 221 3656
v 222 265
v 223 3657
v 224 1546
v 225 3658
v 226 3659
v 227 1000
v 228 2972
v 229 1262
v 230 3660
v 231 2335
v 232 192
v 233 1347
v 234 3661
v 235 3662
v 236 1386
v 237 3663
e 0 1 177
e 0 2 4966
e 1 3 37
e 1 4 560
e 1 5 12191
e 1 6 4047
e 1 7 5995
e 1 8 5843
e 3 9 349
e 3 10 3915
e 3 11 765
e 3 12 12192
e 3 13 526
e 3 14 6676
e 3 15 12193
e 3 16 12194
e 3 17 5850
e 3 18 5431
e 19 1 4974
e 19 20 4975
e 20 5 4979
e 20 1 1201
e 20 21 1198
e 20 22 1204
e 20 23 12195
e 20 24 12196
e 5 7 4981
e 5 25 12197
e 21 3 5
e 21 26 12198
e 27 5 4983
e 28 21 3972
e 28 29 4984
e 28 30 4985
e 31 2 4216
e 31 32 4986
e 32 33 4987
e 34 35 4988
e 35 1 4989
e 35 5 4990
e 35 30 4991
e 35 36 12199
e 35 37 12200
e 30 23 4995
e 30 29 4996
e 30 38 4997
e 39 40 4860
e 39 41 5000
e 39 6 5001
e 39 42 6273
e 39 43 12201
e 39 44 12202
e 39 45 26
e 39 45 27
e 39 46 12203
e 39 47 12204
e 39 48 8756
e 39 49 1013
e 40 50 370
e 40 51 5010
e 40 29 3584
e 40 52 12205
e 51 39 5011
e 51 53 5012
e 51 54 5013
e 51 55 5014
e 51 56 12206
e 51 57 12207
e 51 58 12208
e 59 6 5016
e 59 4 5017
e 59 60 12209
e 59 60 12210
e 59 61 12211
e 59 61 12212
e 59 56 12213
e 59 56 12214
e 62 63 4823
e 62 41 5018
e 62 28 5019
e 63 64 5020
e 64 30 5021
e 64 65 5022
e 64 66 5023
e 64 67 12215
e 64 21 12216
e 68 69 5029
e 68 70 5030
e 69 5 5031
e 69 71 289
e 69 72 5032
e 70 73 5033
e 70 74 5034
e 70 75 12217
e 72 30 5035
e 76 5 5036
e 73 29 5037
e 73 1 690
e 73 1 544
e 73 30 5038
e 73 77 5039
e 73 50 4150
e 73 78 12218
e 73 3 11374
e 73 9 12219
e 73 10 12220
e 73 79 12221
e 73 80 12222
e 77 30 5040
e 81 82 5041
e 81 83 5043
e 81 84 12223
e 81 85 12224
e 81 86 12225
e 81 30 12226
e 81 37 12227
e 82 87 5051
e 82 39 373
e 82 88 12228
e 82 89 3709
e 82 90 12229
e 82 91 1634
e 82 29 253
e 82 64 12230
e 83 92 5055
e 83 93 5056
e 87 41 5057
e 87 41 4776
e 87 94 5058
e 87 50 11900
e 87 95 12231
e 94 65 5059
e 94 65 5060
e 96 64 5061
e 96 41 5062
e 96 29 737
e 96 50 23
e 96 60 12232
e 96 81 12233
e 96 97 12234
e 96 98 12235
e 93 99 5064
e 52 93 5065
e 52 92 2839
e 52 100 5066
e 52 101 5067
e 52 22 12236
e 52 29 813
e 52 102 12237
e 52 103 12238
e 100 92 5068
e 100 104 5069
e 104 1 5070
e 104 1 5071
e 105 1 5072
e 105 29 5073
e 78 50 11777
e 78 106 12239
e 106 30 12240
e 106 30 12241
e 107 106 12242
e 107 1 4674
e 37 29 12243
e 37 108 12244
e 109 36 12245
e 110 35 12246
e 110 50 12247
e 45 35 12248
e 45 111 12249
e 45 112 522
e 45 113 12250
e 45 4 12251
e 45 114 12252
e 45 115 12253
e 45 116 12254
e 111 35 12255
e 95 6 12256
e 117 118 152
e 117 119 2645
e 117 120 39
e 121 122 12257
e 121 22 12258
e 121 123 12259
e 121 124 12260
e 22 21 6810
e 125 122 12261
e 126 52 12262
e 127 52 12263
e 127 128 12264
e 128 129 12265
e 124 22 12266
e 124 130 12267
e 131 123 12268
e 131 22 12269
e 132 22 12270
e 132 133 12271
e 134 132 12272
e 135 124 12273
e 136 137 921
e 136 20 4767
e 136 138 12274
e 136 139 12275
e 136 140 11585
e 137 3 610
e 138 141 12276
e 138 39 9759
e 138 142 12277
e 141 3 1965
e 142 20 7533
e 42 29 9105
e 42 20 11450
e 42 143 12278
e 144 138 12279
e 144 145 12280
e 144 146 12281
e 144 147 12282
e 145 148 12283
e 149 97 12284
e 149 7 12285
e 150 149 12286
e 150 70 161
e 150 82 717
e 150 82 718
e 75 29 12287
e 75 1 12288
e 75 151 12289
e 152 1 6331
e 152 153 12290
e 154 152 12291
e 154 155 12292
e 156 1 476
e 156 5 1584
e 157 75 12293
e 157 75 12294
e 157 73 1906
e 157 158 12295
e 157 113 12296
e 157 39 1916
e 60 98 12297
e 60 159 12298
e 60 6 12299
e 60 136 12300
e 160 60 12301
e 160 161 12302
e 161 162 12303
e 140 163 12304
e 140 1 2198
e 140 20 6842
e 164 139 12305
e 164 165 7380
e 163 139 12306
e 163 166 12307
e 163 22 12308
e 163 1 5355
e 163 167 12309
e 168 22 3063
e 168 169 7801
e 169 81 12310
e 85 165 12311
